,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed,agent_id,agent_name
85,-1,0.0,-1,-1,17000000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
86,-1,0.0,-1,-1,17200000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
87,-1,0.6,-1,-1,17400000,-1,-1,0.0202702702702702,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
88,-1,0.4,-1,-1,17600000,-1,-1,0.0135135135135135,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
89,-1,0.0,-1,-1,17800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
90,-1,0.6,-1,-1,18000000,-1,-1,0.0202702702702702,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
91,-1,0.6,-1,-1,18200000,-1,-1,0.0202702702702702,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
92,-1,0.0,-1,-1,18400000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
93,-1,0.0,-1,-1,18600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
94,-1,0.6,-1,-1,18800000,-1,-1,0.0202702702702702,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
95,-1,0.0,-1,-1,19000000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
96,-1,0.0,-1,-1,19200000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
97,-1,0.4,-1,-1,19400000,-1,-1,0.0135135135135135,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
98,-1,0.0,-1,-1,19600000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
99,-1,0.0,-1,-1,19800000,-1,-1,0.0,-1,-1,-1,-1,freeway,2023,bootdqn,BootDQN
200,-1,45.0,-1,-1,0,-1,-1,-0.032953683631214,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
201,-1,15.0,-1,-1,200000,-1,-1,-0.0339604153103753,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
202,-1,570.0,-1,-1,400000,-1,-1,-0.0153358792458908,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
203,-1,934.0,-1,-1,600000,-1,-1,-0.0031208682054001,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
204,-1,588.0,-1,-1,800000,-1,-1,-0.014731840238394,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
205,-1,2312.0,-1,-1,1000000,-1,-1,0.0431216735907434,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
206,-1,2954.0,-1,-1,1200000,-1,-1,0.0646657315247958,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
207,-1,3019.0,-1,-1,1400000,-1,-1,0.066846983496312,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
208,-1,3016.0,-1,-1,1600000,-1,-1,0.0667463103283958,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
209,-1,1826.0,-1,-1,1800000,-1,-1,0.0268126203883299,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
210,-1,3018.0,-1,-1,2000000,-1,-1,0.0668134257736732,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
211,-1,3026.0,-1,-1,2200000,-1,-1,0.0670818875547829,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
212,-1,3058.0,-1,-1,2400000,-1,-1,0.0681557346792217,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
213,-1,4938.0,-1,-1,2600000,-1,-1,0.1312442532399981,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
214,-1,3567.0,-1,-1,2800000,-1,-1,0.0852366155023255,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
215,-1,2862.0,-1,-1,3000000,-1,-1,0.0615784210420344,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
216,-1,3744.0,-1,-1,3200000,-1,-1,0.0911763324093773,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
217,-1,4754.0,-1,-1,3400000,-1,-1,0.1250696322744753,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
218,-1,3097.0,-1,-1,3600000,-1,-1,0.0694644858621314,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
219,-1,2985.0,-1,-1,3800000,-1,-1,0.0657060209265958,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
220,-1,2986.0,-1,-1,4000000,-1,-1,0.0657395786492345,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
221,-1,3095.0,-1,-1,4200000,-1,-1,0.069397370416854,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
222,-1,3803.0,-1,-1,4400000,-1,-1,0.0931562380450613,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
223,-1,2917.0,-1,-1,4600000,-1,-1,0.0634240957871635,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
224,-1,3070.0,-1,-1,4800000,-1,-1,0.0685584273508862,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
225,-1,3035.0,-1,-1,5000000,-1,-1,0.0673839070585313,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
226,-1,3789.0,-1,-1,5200000,-1,-1,0.0926864299281193,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
227,-1,4195.0,-1,-1,5400000,-1,-1,0.1063108653194359,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
228,-1,3055.0,-1,-1,5600000,-1,-1,0.0680550615113056,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
229,-1,4317.0,-1,-1,5800000,-1,-1,0.1104049074813586,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
230,-1,3158.0,-1,-1,6000000,-1,-1,0.0715115069430928,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
231,-1,3631.0,-1,-1,6200000,-1,-1,0.087384309751203,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
