,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed,agent_id,agent_name
131,-1,-4.2,-1,-1,6200000,-1,-1,0.5785123966942148,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
132,-1,-11.4,-1,-1,6400000,-1,-1,-0.0165289256198347,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
133,-1,-6.8,-1,-1,6600000,-1,-1,0.3636363636363636,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
134,-1,-9.2,-1,-1,6800000,-1,-1,0.1652892561983471,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
135,-1,-10.6,-1,-1,7000000,-1,-1,0.0495867768595041,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
136,-1,-10.2,-1,-1,7200000,-1,-1,0.0826446280991735,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
137,-1,-7.4,-1,-1,7400000,-1,-1,0.3140495867768594,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
138,-1,-13.6,-1,-1,7600000,-1,-1,-0.1983471074380165,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
139,-1,-10.0,-1,-1,7800000,-1,-1,0.0991735537190082,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
140,-1,-9.8,-1,-1,8000000,-1,-1,0.1157024793388428,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
141,-1,-8.8,-1,-1,8200000,-1,-1,0.1983471074380164,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
142,-1,-5.4,-1,-1,8400000,-1,-1,0.4793388429752065,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
143,-1,-7.0,-1,-1,8600000,-1,-1,0.3471074380165289,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
144,-1,-9.4,-1,-1,8800000,-1,-1,0.1487603305785123,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
145,-1,-6.0,-1,-1,9000000,-1,-1,0.4297520661157024,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
146,-1,-10.0,-1,-1,9200000,-1,-1,0.0991735537190082,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
147,-1,-5.6,-1,-1,9400000,-1,-1,0.4628099173553718,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
148,-1,-5.4,-1,-1,9600000,-1,-1,0.4793388429752065,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
149,-1,-7.4,-1,-1,9800000,-1,-1,0.3140495867768594,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
150,-1,-8.2,-1,-1,10000000,-1,-1,0.2479338842975206,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
151,-1,-11.6,-1,-1,10200000,-1,-1,-0.0330578512396694,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
152,-1,-5.4,-1,-1,10400000,-1,-1,0.4793388429752065,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
153,-1,-8.6,-1,-1,10600000,-1,-1,0.2148760330578512,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
154,-1,-13.2,-1,-1,10800000,-1,-1,-0.1652892561983471,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
155,-1,-9.4,-1,-1,11000000,-1,-1,0.1487603305785123,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
156,-1,-18.2,-1,-1,11200000,-1,-1,-0.578512396694215,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
157,-1,-10.2,-1,-1,11400000,-1,-1,0.0826446280991735,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
158,-1,-6.0,-1,-1,11600000,-1,-1,0.4297520661157024,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
159,-1,-9.8,-1,-1,11800000,-1,-1,0.1157024793388428,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
160,-1,-14.8,-1,-1,12000000,-1,-1,-0.2975206611570249,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
161,-1,-8.4,-1,-1,12200000,-1,-1,0.2314049586776858,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
162,-1,-3.4,-1,-1,12400000,-1,-1,0.6446280991735537,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
163,-1,-15.2,-1,-1,12600000,-1,-1,-0.3305785123966942,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
164,-1,-11.4,-1,-1,12800000,-1,-1,-0.0165289256198347,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
165,-1,-12.8,-1,-1,13000000,-1,-1,-0.1322314049586778,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
166,-1,-12.0,-1,-1,13200000,-1,-1,-0.0661157024793389,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
167,-1,-6.0,-1,-1,13400000,-1,-1,0.4297520661157024,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
168,-1,-6.2,-1,-1,13600000,-1,-1,0.4132231404958677,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
169,-1,-7.2,-1,-1,13800000,-1,-1,0.3305785123966941,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
170,-1,-6.2,-1,-1,14000000,-1,-1,0.4132231404958677,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
171,-1,-7.4,-1,-1,14200000,-1,-1,0.3140495867768594,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
172,-1,-9.2,-1,-1,14400000,-1,-1,0.1652892561983471,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
173,-1,-11.4,-1,-1,14600000,-1,-1,-0.0165289256198347,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
174,-1,-11.6,-1,-1,14800000,-1,-1,-0.0330578512396694,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
175,-1,-11.8,-1,-1,15000000,-1,-1,-0.0495867768595042,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
176,-1,-5.8,-1,-1,15200000,-1,-1,0.4462809917355371,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
177,-1,-19.6,-1,-1,15400000,-1,-1,-0.6942148760330581,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
178,-1,-14.8,-1,-1,15600000,-1,-1,-0.2975206611570249,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
179,-1,-8.0,-1,-1,15800000,-1,-1,0.2644628099173553,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
180,-1,-16.4,-1,-1,16000000,-1,-1,-0.4297520661157024,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
181,-1,-9.0,-1,-1,16200000,-1,-1,0.1818181818181817,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
182,-1,-10.6,-1,-1,16400000,-1,-1,0.0495867768595041,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
183,-1,-8.4,-1,-1,16600000,-1,-1,0.2314049586776858,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
184,-1,-14.6,-1,-1,16800000,-1,-1,-0.2809917355371901,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
185,-1,-7.0,-1,-1,17000000,-1,-1,0.3471074380165289,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
186,-1,-13.6,-1,-1,17200000,-1,-1,-0.1983471074380165,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
187,-1,-11.8,-1,-1,17400000,-1,-1,-0.0495867768595042,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
188,-1,-8.0,-1,-1,17600000,-1,-1,0.2644628099173553,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
189,-1,-8.8,-1,-1,17800000,-1,-1,0.1983471074380164,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
190,-1,-5.8,-1,-1,18000000,-1,-1,0.4462809917355371,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
191,-1,-9.0,-1,-1,18200000,-1,-1,0.1818181818181817,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
192,-1,-8.6,-1,-1,18400000,-1,-1,0.2148760330578512,-1,-1,-1,-1,ice_hockey,2021,noisynet,NoisyNet
